CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
-200.0,900.0,-200.0,3.8,699.0,-200.0,1036.0,-200.0,1452.0,799.0,21.0,68.6,1.6873
-200.0,870.0,-200.0,3.7,692.0,-200.0,1070.0,-200.0,1443.0,779.0,20.4,70.7,1.6734
-200.0,875.0,-200.0,4.0,713.0,-200.0,1027.0,-200.0,1436.0,809.0,19.4,73.4,1.6417
-200.0,940.0,-200.0,5.5,789.0,-200.0,917.0,-200.0,1473.0,914.0,19.5,72.0,1.6118
-200.0,1053.0,-200.0,8.3,913.0,-200.0,824.0,-200.0,1578.0,1033.0,19.7,70.3,1.5925
-200.0,1509.0,-200.0,28.2,1508.0,-200.0,533.0,-200.0,2257.0,1572.0,20.4,66.7,1.577
-200.0,1559.0,-200.0,32.1,1599.0,-200.0,498.0,-200.0,2374.0,1704.0,21.8,61.8,1.5966
-200.0,1313.0,-200.0,17.7,1231.0,-200.0,626.0,-200.0,1889.0,1455.0,23.0,60.2,1.6652
3.1,1372.0,-200.0,18.4,1251.0,475.0,609.0,138.0,1890.0,1588.0,25.4,53.0,1.6963
2.9,1320.0,-200.0,16.3,1190.0,395.0,655.0,138.0,1825.0,1482.0,30.0,41.6,1.7324
3.0,1346.0,-200.0,18.2,1246.0,353.0,639.0,138.0,1907.0,1458.0,32.6,34.8,1.6872
3.0,1307.0,-200.0,17.9,1236.0,397.0,649.0,137.0,1869.0,1356.0,32.2,34.2,1.6145
2.2,1157.0,-200.0,12.6,1069.0,274.0,737.0,120.0,1653.0,1100.0,32.1,33.5,1.569
2.0,1154.0,-200.0,11.3,1026.0,505.0,773.0,208.0,1623.0,1212.0,32.6,31.8,1.5361
2.3,1172.0,-200.0,14.9,1145.0,275.0,735.0,128.0,1676.0,1049.0,35.2,25.2,1.4111
3.1,1241.0,-200.0,18.5,1254.0,360.0,693.0,145.0,1735.0,1149.0,34.3,24.7,1.3154
-200.0,1379.0,-200.0,25.2,1433.0,-200.0,605.0,-200.0,1982.0,1370.0,31.5,29.9,1.3638
6.2,1570.0,-200.0,35.9,1684.0,597.0,494.0,168.0,2289.0,1716.0,29.0,36.6,1.4452
4.7,1418.0,-200.0,26.7,1471.0,728.0,542.0,177.0,2064.0,1600.0,27.1,42.2,1.4949
3.0,1317.0,-200.0,19.9,1295.0,891.0,593.0,172.0,1883.0,1592.0,26.1,46.4,1.5445
2.1,1204.0,-200.0,14.6,1136.0,346.0,648.0,112.0,1782.0,1491.0,25.1,49.4,1.548
1.0,1014.0,-200.0,6.9,853.0,98.0,843.0,39.0,1499.0,1084.0,26.0,46.4,1.5375
0.8,956.0,-200.0,5.6,794.0,144.0,896.0,68.0,1456.0,1007.0,24.7,49.2,1.5116
0.7,891.0,-200.0,3.9,708.0,110.0,1005.0,51.0,1382.0,823.0,24.8,49.0,1.5092
-200.0,856.0,-200.0,3.2,665.0,-200.0,1061.0,-200.0,1375.0,788.0,23.5,52.6,1.5035
-200.0,863.0,-200.0,3.9,703.0,-200.0,1032.0,-200.0,1403.0,791.0,20.8,62.1,1.5044
-200.0,911.0,-200.0,4.6,745.0,-200.0,922.0,-200.0,1428.0,924.0,19.9,65.5,1.5078
-200.0,936.0,-200.0,5.0,765.0,-200.0,916.0,-200.0,1462.0,941.0,20.6,62.9,1.5088
-200.0,1087.0,-200.0,9.6,964.0,-200.0,774.0,-200.0,1633.0,1103.0,21.3,59.4,1.4918
-200.0,1540.0,-200.0,27.8,1498.0,-200.0,519.0,-200.0,2301.0,1657.0,22.0,58.3,1.5199
-200.0,1513.0,-200.0,32.1,1601.0,-200.0,469.0,-200.0,2382.0,1743.0,23.2,55.4,1.5559
-200.0,1409.0,-200.0,20.9,1322.0,-200.0,562.0,-200.0,2004.0,1601.0,26.5,50.2,1.713
-200.0,1219.0,-200.0,11.8,1042.0,-200.0,699.0,-200.0,1750.0,1253.0,29.0,45.5,1.7976
-200.0,1286.0,-200.0,15.8,1172.0,-200.0,644.0,-200.0,1870.0,1295.0,30.1,42.0,1.7602
-200.0,1228.0,-200.0,15.8,1174.0,-200.0,668.0,-200.0,1788.0,1192.0,32.3,35.9,1.7067
-200.0,1140.0,-200.0,14.0,1117.0,-200.0,711.0,-200.0,1690.0,1046.0,33.2,33.8,1.69
-200.0,1052.0,-200.0,8.2,906.0,-200.0,832.0,-200.0,1516.0,803.0,34.0,33.6,1.7591
-200.0,1282.0,-200.0,13.7,1107.0,-200.0,682.0,-200.0,1791.0,1116.0,29.9,45.6,1.8942
-200.0,1378.0,-200.0,19.5,1282.0,-200.0,576.0,-200.0,2010.0,1347.0,27.7,53.7,1.967
-200.0,1506.0,-200.0,26.7,1471.0,-200.0,518.0,-200.0,2200.0,1530.0,28.0,52.7,1.9604
-200.0,1310.0,-200.0,18.7,1259.0,-200.0,620.0,-200.0,1926.0,1240.0,28.6,48.2,1.8616
-200.0,1204.0,-200.0,13.9,1114.0,-200.0,686.0,-200.0,1807.0,1092.0,24.8,61.6,1.9067
-200.0,1071.0,-200.0,6.7,842.0,-200.0,873.0,-200.0,1575.0,740.0,20.3,77.2,1.8204
-200.0,967.0,-200.0,4.2,719.0,-200.0,980.0,-200.0,1490.0,670.0,19.7,82.5,1.8674
-200.0,947.0,-200.0,3.6,689.0,-200.0,1009.0,-200.0,1454.0,640.0,20.6,78.8,1.8885
-200.0,1011.0,-200.0,4.4,734.0,-200.0,967.0,-200.0,1497.0,918.0,19.2,87.2,1.9195
-200.0,971.0,-200.0,4.2,722.0,-200.0,949.0,-200.0,1472.0,804.0,20.5,81.5,1.936
-200.0,886.0,-200.0,2.6,627.0,-200.0,1082.0,-200.0,1405.0,694.0,21.4,74.0,1.8683
-200.0,908.0,-200.0,3.1,657.0,-200.0,1013.0,-200.0,1460.0,796.0,20.5,78.2,1.8678
-200.0,901.0,-200.0,3.0,652.0,-200.0,1013.0,-200.0,1468.0,804.0,20.7,77.8,1.8764
-200.0,915.0,-200.0,3.4,674.0,-200.0,970.0,-200.0,1481.0,829.0,20.5,78.0,1.8636
-200.0,940.0,-200.0,4.0,712.0,-200.0,961.0,-200.0,1499.0,848.0,20.6,76.2,1.8272
-200.0,1048.0,-200.0,7.8,891.0,-200.0,791.0,-200.0,1654.0,992.0,20.1,77.4,1.802
-200.0,1298.0,-200.0,16.1,1181.0,-200.0,644.0,-200.0,1962.0,1256.0,20.9,73.3,1.787
-200.0,1487.0,-200.0,27.6,1493.0,-200.0,492.0,-200.0,2345.0,1598.0,21.2,72.3,1.8007
-200.0,1327.0,-200.0,17.8,1233.0,-200.0,582.0,-200.0,1968.0,1403.0,22.5,68.9,1.8511
-200.0,1363.0,-200.0,18.5,1255.0,-200.0,573.0,-200.0,1989.0,1497.0,23.7,64.5,1.8682
-200.0,1393.0,-200.0,21.6,1340.0,-200.0,529.0,-200.0,2080.0,1500.0,23.2,68.4,1.9243
-200.0,1361.0,-200.0,21.0,1324.0,-200.0,540.0,-200.0,2044.0,1549.0,23.5,69.2,1.9776
-200.0,1289.0,-200.0,17.2,1217.0,-200.0,599.0,-200.0,1975.0,1374.0,24.1,65.5,1.9371
-200.0,1265.0,-200.0,16.1,1184.0,-200.0,619.0,-200.0,1930.0,1270.0,24.2,65.6,1.9501
-200.0,1339.0,-200.0,18.6,1257.0,-200.0,579.0,-200.0,2031.0,1360.0,24.6,63.9,1.9459
-200.0,1269.0,-200.0,17.2,1215.0,-200.0,608.0,-200.0,1939.0,1296.0,26.3,56.5,1.9018
3.3,1299.0,-200.0,17.3,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557
6.1,1546.0,-200.0,28.6,1519.0,622.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334
6.7,1571.0,-200.0,31.8,1593.0,615.0,469.0,173.0,2409.0,1686.0,25.1,55.8,1.7511
4.4,1312.0,-200.0,20.1,1299.0,443.0,580.0,135.0,2016.0,1380.0,23.9,58.9,1.7276
1.9,1074.0,-200.0,9.2,946.0,219.0,767.0,93.0,1635.0,1079.0,23.1,62.8,1.7562
1.8,1127.0,-200.0,10.3,989.0,203.0,752.0,74.0,1724.0,1096.0,22.1,67.3,1.7671
1.5,1040.0,-200.0,8.6,923.0,165.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441
1.6,1060.0,-200.0,8.6,925.0,339.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366
0.8,911.0,-200.0,4.8,753.0,103.0,934.0,55.0,1496.0,865.0,21.9,67.1,1.7394
0.5,853.0,-200.0,2.6,623.0,74.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262
0.7,915.0,-200.0,4.3,725.0,-200.0,962.0,-200.0,1485.0,845.0,20.2,73.8,1.7229
0.6,897.0,-200.0,4.5,738.0,72.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668
0.9,976.0,-200.0,6.6,840.0,180.0,844.0,50.0,1562.0,964.0,19.4,75.4,1.6802
1.4,1066.0,-200.0,10.1,982.0,239.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829
4.2,1435.0,-200.0,23.4,1387.0,664.0,544.0,86.0,2140.0,1467.0,19.9,74.3,1.7083
4.1,1420.0,-200.0,25.0,1430.0,525.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198
3.6,1365.0,-200.0,21.6,1341.0,543.0,549.0,96.0,2033.0,1518.0,21.6,67.7,1.7254
2.5,1171.0,-200.0,13.0,1083.0,390.0,695.0,96.0,1758.0,1276.0,22.9,59.1,1.633
1.3,982.0,-200.0,6.8,850.0,217.0,888.0,79.0,1505.0,873.0,18.7,73.1,1.5608
1.7,1021.0,-200.0,10.0,979.0,248.0,798.0,95.0,1580.0,958.0,21.1,58.3,1.4444
2.1,1044.0,-200.0,11.7,1039.0,333.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281
1.7,1005.0,-200.0,9.8,972.0,279.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208
1.9,1021.0,-200.0,10.2,985.0,339.0,816.0,107.0,1524.0,977.0,23.3,46.2,1.301
2.3,1064.0,-200.0,12.0,1048.0,315.0,772.0,110.0,1574.0,1059.0,23.7,45.4,1.315
3.3,1167.0,-200.0,17.7,1231.0,365.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373
3.5,1167.0,-200.0,18.8,1263.0,338.0,640.0,113.0,1790.0,1212.0,23.0,49.3,1.3689
3.6,1164.0,-200.0,17.6,1227.0,318.0,658.0,104.0,1800.0,1193.0,21.9,53.1,1.3787
2.9,1092.0,-200.0,13.8,1110.0,302.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742
2.0,997.0,-200.0,9.4,955.0,214.0,845.0,94.0,1528.0,926.0,21.2,55.2,1.3699
1.9,966.0,-200.0,9.6,964.0,-200.0,858.0,-200.0,1560.0,1231.0,21.4,54.8,1.3813
1.5,969.0,-200.0,8.5,922.0,-200.0,906.0,-200.0,1488.0,995.0,20.8,57.2,1.3925
1.1,944.0,-200.0,10.7,1005.0,363.0,874.0,109.0,1633.0,1094.0,21.3,55.8,1.3974
0.8,834.0,-200.0,6.1,817.0,178.0,1022.0,72.0,1408.0,774.0,21.4,52.1,1.3125
0.5,796.0,-200.0,3.2,667.0,55.0,1162.0,40.0,1295.0,558.0,20.6,56.6,1.3583
0.4,777.0,-200.0,2.0,585.0,-200.0,1305.0,-200.0,1266.0,510.0,20.0,59.1,1.3694
0.3,752.0,-200.0,1.2,521.0,32.0,1451.0,23.0,1247.0,471.0,19.7,61.9,1.4017
0.3,755.0,-200.0,1.3,528.0,35.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346
0.5,800.0,-200.0,2.2,598.0,84.0,1336.0,41.0,1278.0,529.0,19.8,56.7,1.2941
2.4,1147.0,-200.0,14.6,1136.0,456.0,737.0,99.0,1708.0,1114.0,20.2,55.6,1.3043
2.2,1036.0,-200.0,9.7,965.0,342.0,854.0,91.0,1544.0,987.0,19.7,57.8,1.3112
1.4,926.0,-200.0,6.7,845.0,239.0,979.0,81.0,1398.0,851.0,20.2,53.1,1.2442
1.6,961.0,-200.0,7.6,881.0,337.0,932.0,95.0,1417.0,901.0,22.0,47.0,1.2259
1.6,951.0,-200.0,8.6,926.0,351.0,902.0,113.0,1460.0,949.0,23.5,41.6,1.1884
1.6,962.0,-200.0,9.0,940.0,209.0,889.0,89.0,1441.0,855.0,22.8,41.8,1.1417
2.1,1004.0,-200.0,10.7,1004.0,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15
1.1,893.0,-200.0,6.3,828.0,169.0,988.0,81.0,1357.0,672.0,23.2,42.8,1.2017
1.6,990.0,-200.0,9.4,956.0,216.0,872.0,82.0,1476.0,826.0,23.6,43.2,1.2433
2.4,1071.0,-200.0,12.5,1068.0,303.0,798.0,115.0,1556.0,988.0,23.9,40.8,1.1937
2.9,1140.0,-200.0,15.2,1155.0,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23
2.7,1103.0,-200.0,14.8,1143.0,310.0,741.0,116.0,1647.0,1089.0,23.2,43.3,1.2161
3.1,1082.0,-200.0,15.9,1178.0,341.0,733.0,129.0,1605.0,1077.0,22.8,42.5,1.1608
2.2,991.0,-200.0,10.0,977.0,272.0,872.0,110.0,1448.0,923.0,22.3,42.2,1.1209
1.5,935.0,-200.0,6.9,852.0,229.0,978.0,105.0,1344.0,824.0,22.1,43.0,1.1271
1.2,908.0,-200.0,5.5,790.0,168.0,1046.0,90.0,1317.0,717.0,22.2,42.7,1.1237
1.3,927.0,-200.0,6.3,826.0,173.0,1021.0,94.0,1331.0,734.0,22.1,42.8,1.1265
1.4,936.0,-200.0,6.7,844.0,186.0,978.0,96.0,1365.0,776.0,22.1,43.5,1.1443
0.9,847.0,-200.0,3.7,694.0,112.0,1153.0,70.0,1240.0,594.0,21.5,45.6,1.1528
0.7,812.0,-200.0,3.2,664.0,79.0,1212.0,57.0,1215.0,518.0,21.1,44.5,1.098
0.6,804.0,-200.0,2.4,616.0,-200.0,1271.0,-200.0,1189.0,496.0,20.4,47.1,1.1178
-200.0,793.0,-200.0,2.7,636.0,62.0,1213.0,45.0,1195.0,514.0,20.6,45.9,1.0993
0.5,775.0,-200.0,2.3,609.0,58.0,1319.0,42.0,1190.0,468.0,20.2,46.7,1.0899
0.8,835.0,-200.0,3.6,690.0,122.0,1183.0,71.0,1257.0,621.0,20.1,47.8,1.1144
1.2,913.0,-200.0,6.4,830.0,173.0,980.0,82.0,1371.0,757.0,20.0,50.7,1.1724
1.1,903.0,-200.0,5.0,765.0,176.0,1035.0,81.0,1317.0,712.0,20.7,49.7,1.197
1.6,982.0,-200.0,7.9,895.0,233.0,892.0,89.0,1413.0,859.0,24.3,39.5,1.1842
1.4,925.0,-200.0,6.6,838.0,210.0,949.0,83.0,1324.0,728.0,25.4,34.8,1.1119
1.2,895.0,-200.0,5.2,776.0,178.0,1024.0,82.0,1274.0,640.0,26.6,30.7,1.0501
1.4,930.0,-200.0,6.6,838.0,189.0,957.0,78.0,1319.0,680.0,27.7,28.1,1.0272
1.6,953.0,-200.0,7.6,881.0,210.0,926.0,79.0,1339.0,704.0,27.6,28.7,1.0406
1.1,885.0,-200.0,5.0,765.0,162.0,1017.0,78.0,1268.0,619.0,27.6,29.2,1.0594
1.1,903.0,-200.0,5.3,779.0,137.0,1010.0,73.0,1278.0,583.0,28.1,28.6,1.0715
1.3,927.0,-200.0,5.3,781.0,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648
1.5,979.0,-200.0,6.5,835.0,204.0,936.0,100.0,1338.0,700.0,28.4,28.3,1.0798
2.0,1050.0,-200.0,9.2,947.0,266.0,832.0,122.0,1447.0,912.0,26.6,32.1,1.102
2.4,1091.0,-200.0,11.6,1037.0,299.0,770.0,132.0,1512.0,1038.0,25.3,35.3,1.1262
2.0,1040.0,-200.0,9.2,946.0,234.0,827.0,116.0,1424.0,952.0,24.7,37.1,1.1397
1.5,997.0,-200.0,7.5,879.0,181.0,885.0,109.0,1404.0,887.0,23.5,40.6,1.1588
1.7,1042.0,-200.0,9.0,938.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915
2.5,1191.0,-200.0,12.1,1055.0,304.0,707.0,116.0,1563.0,1221.0,22.2,47.9,1.2626
2.2,1149.0,-200.0,10.5,996.0,255.0,754.0,104.0,1534.0,1177.0,21.3,50.5,1.2652
1.4,973.0,-200.0,7.1,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742
1.2,940.0,-200.0,6.2,823.0,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797
1.2,949.0,-200.0,7.8,890.0,-200.0,854.0,-200.0,1484.0,884.0,18.8,59.8,1.2847
0.9,830.0,-200.0,3.8,699.0,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758
0.5,773.0,-200.0,2.3,609.0,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603
0.6,811.0,-200.0,2.9,644.0,76.0,1144.0,44.0,1289.0,655.0,18.2,60.8,1.2567
1.0,901.0,-200.0,4.8,754.0,139.0,936.0,62.0,1351.0,854.0,16.8,66.8,1.2721
1.3,969.0,-200.0,7.7,886.0,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757
1.7,1027.0,-200.0,8.8,933.0,224.0,806.0,85.0,1465.0,1050.0,22.2,48.0,1.2678
2.2,1094.0,-200.0,10.6,1002.0,272.0,755.0,110.0,1536.0,1114.0,26.5,35.7,1.2149
2.1,1083.0,-200.0,10.2,984.0,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883
2.2,1098.0,-200.0,11.0,1015.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696
2.0,1059.0,-200.0,11.9,1047.0,178.0,761.0,106.0,1549.0,841.0,29.6,28.6,1.1628
2.0,1021.0,-200.0,10.8,1009.0,137.0,771.0,87.0,1545.0,769.0,29.8,28.5,1.1809
1.2,925.0,-200.0,5.1,768.0,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163
1.8,1045.0,-200.0,8.3,910.0,193.0,878.0,106.0,1385.0,742.0,34.6,22.4,1.212
4.3,1303.0,-200.0,20.7,1317.0,329.0,631.0,151.0,1816.0,1196.0,33.2,25.4,1.2722
3.8,1254.0,-200.0,16.8,1204.0,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074
4.4,1345.0,-200.0,20.4,1306.0,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756
3.8,1273.0,-200.0,15.3,1159.0,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423
1.9,1096.0,-200.0,8.8,931.0,228.0,766.0,121.0,1506.0,1019.0,24.7,46.4,1.4206
1.7,1077.0,-200.0,8.5,920.0,169.0,778.0,99.0,1509.0,935.0,23.6,50.0,1.4383
1.8,1084.0,-200.0,8.7,929.0,189.0,751.0,100.0,1517.0,1081.0,22.7,53.6,1.4632
1.1,980.0,-200.0,5.7,800.0,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666
0.8,882.0,-200.0,4.0,713.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577
0.7,851.0,-200.0,3.0,655.0,52.0,1051.0,43.0,1301.0,625.0,21.4,57.6,1.4469
0.6,819.0,-200.0,2.2,597.0,-200.0,1112.0,-200.0,1281.0,613.0,19.9,62.3,1.4363
0.5,804.0,-200.0,2.2,601.0,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269
0.5,823.0,-200.0,2.7,631.0,69.0,1090.0,47.0,1304.0,671.0,20.2,60.8,1.4243
0.9,903.0,-200.0,4.7,748.0,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139
3.5,1310.0,-200.0,21.7,1344.0,376.0,573.0,91.0,2026.0,1353.0,18.7,65.6,1.4039
-200.0,1436.0,-200.0,32.2,1601.0,-200.0,455.0,-200.0,2338.0,1682.0,20.1,60.6,1.4062
5.7,1479.0,-200.0,27.5,1490.0,737.0,494.0,159.0,2146.0,1749.0,23.5,49.7,1.4156
3.5,1285.0,-200.0,18.1,1243.0,481.0,599.0,173.0,1815.0,1582.0,26.4,41.9,1.4237
3.7,1262.0,-200.0,18.6,1258.0,425.0,597.0,174.0,1835.0,1484.0,29.9,34.0,1.4096
3.1,1225.0,-200.0,17.6,1227.0,330.0,643.0,165.0,1774.0,1321.0,31.5,30.8,1.4017
3.0,1162.0,-200.0,16.3,1188.0,303.0,676.0,136.0,1681.0,1125.0,30.2,30.2,1.2744
2.6,1103.0,-200.0,11.8,1044.0,283.0,757.0,125.0,1523.0,967.0,30.5,29.3,1.2612
2.4,1120.0,-200.0,11.9,1045.0,264.0,752.0,122.0,1563.0,975.0,31.8,27.4,1.2673
2.6,1169.0,-200.0,15.5,1163.0,280.0,708.0,124.0,1639.0,1025.0,34.3,23.2,1.2326
5.0,1386.0,-200.0,28.8,1522.0,505.0,560.0,184.0,1990.0,1469.0,34.1,23.0,1.2081
5.6,1426.0,-200.0,31.1,1577.0,566.0,521.0,200.0,2080.0,1648.0,30.5,29.2,1.2585
6.5,1476.0,-200.0,34.9,1663.0,681.0,473.0,225.0,2167.0,1785.0,28.1,32.4,1.2173
4.1,1167.0,-200.0,19.5,1282.0,448.0,633.0,168.0,1685.0,1371.0,26.5,31.7,1.0787
2.1,1032.0,-200.0,11.7,1039.0,231.0,761.0,118.0,1455.0,1071.0,24.8,33.7,1.0377
2.0,1034.0,-200.0,9.9,972.0,230.0,747.0,115.0,1437.0,1118.0,23.9,38.1,1.1123
1.4,986.0,-200.0,7.7,885.0,146.0,835.0,94.0,1407.0,931.0,23.0,43.0,1.1897
0.8,908.0,-200.0,4.4,732.0,77.0,966.0,62.0,1311.0,722.0,23.5,44.7,1.2755
0.8,891.0,-200.0,4.1,714.0,82.0,957.0,68.0,1295.0,773.0,22.3,47.7,1.2643
0.6,843.0,-200.0,3.1,656.0,55.0,1042.0,50.0,1271.0,665.0,22.1,49.8,1.3094
0.5,822.0,-200.0,2.4,612.0,-200.0,1094.0,-200.0,1254.0,594.0,21.8,51.4,1.3272
0.4,814.0,-200.0,2.1,589.0,42.0,1119.0,36.0,1246.0,565.0,20.8,55.9,1.3581
0.6,869.0,-200.0,3.3,673.0,102.0,1033.0,53.0,1307.0,688.0,18.8,63.0,1.3582
1.4,1013.0,-200.0,8.1,905.0,231.0,804.0,79.0,1499.0,974.0,18.3,65.5,1.3686
5.6,1515.0,-200.0,31.4,1584.0,699.0,496.0,133.0,2288.0,1591.0,18.2,66.1,1.3679
7.3,1587.0,-200.0,41.2,1795.0,738.0,425.0,148.0,2531.0,1820.0,19.6,60.7,1.3713
5.3,1490.0,-200.0,27.3,1487.0,665.0,508.0,161.0,2115.0,1807.0,22.6,51.4,1.392
4.4,1435.0,-200.0,24.2,1408.0,598.0,537.0,191.0,1991.0,1704.0,25.8,44.2,1.4512
3.1,1246.0,-200.0,17.0,1209.0,340.0,632.0,158.0,1792.0,1270.0,28.5,39.0,1.4928
3.3,1266.0,-200.0,17.7,1231.0,374.0,615.0,157.0,1768.0,1265.0,30.1,35.1,1.4782
3.8,1277.0,-200.0,19.3,1277.0,401.0,586.0,188.0,1846.0,1226.0,29.4,36.4,1.4718
2.3,1142.0,-200.0,12.7,1073.0,275.0,671.0,143.0,1635.0,987.0,29.2,37.9,1.5116
2.6,1207.0,-200.0,14.6,1136.0,278.0,645.0,152.0,1696.0,1024.0,30.5,34.9,1.5015
3.2,1252.0,-200.0,17.8,1233.0,342.0,618.0,168.0,1759.0,1127.0,31.5,31.4,1.431
5.0,1399.0,-200.0,26.6,1468.0,479.0,531.0,205.0,2072.0,1442.0,31.2,31.4,1.3987
5.6,1464.0,-200.0,30.3,1559.0,553.0,485.0,204.0,2158.0,1639.0,28.5,37.2,1.4282
5.4,1422.0,-200.0,28.7,1520.0,531.0,494.0,210.0,2087.0,1624.0,26.7,42.3,1.4618
4.4,1308.0,-200.0,20.0,1297.0,428.0,567.0,173.0,1899.0,1454.0,24.8,49.0,1.5092
2.4,1137.0,-200.0,11.9,1047.0,229.0,680.0,123.0,1620.0,1138.0,23.6,53.6,1.5374
1.5,1040.0,-200.0,8.1,903.0,145.0,782.0,92.0,1494.0,951.0,23.0,55.8,1.548
1.3,1018.0,-200.0,7.7,885.0,112.0,809.0,77.0,1491.0,864.0,22.1,58.4,1.5393
1.1,962.0,-200.0,5.9,808.0,99.0,866.0,74.0,1430.0,868.0,22.6,56.3,1.5233
1.0,930.0,-200.0,5.1,768.0,98.0,916.0,74.0,1409.0,825.0,21.0,61.3,1.5031
0.6,812.0,-200.0,2.4,613.0,54.0,1133.0,47.0,1302.0,626.0,23.0,54.0,1.501
0.5,826.0,-200.0,2.4,612.0,-200.0,1111.0,-200.0,1304.0,605.0,19.8,65.3,1.4894
0.6,878.0,-200.0,3.8,702.0,59.0,949.0,44.0,1373.0,822.0,18.3,70.8,1.4794
0.8,922.0,-200.0,5.0,764.0,162.0,892.0,69.0,1415.0,905.0,18.1,72.5,1.4876
1.5,1047.0,-200.0,9.7,965.0,268.0,737.0,79.0,1606.0,1075.0,18.3,71.0,1.4807
4.1,1376.0,-200.0,25.9,1452.0,531.0,521.0,108.0,2123.0,1541.0,18.5,68.9,1.4565
5.5,1514.0,-200.0,34.3,1648.0,517.0,457.0,119.0,2400.0,1749.0,20.1,62.7,1.461
5.5,1494.0,-200.0,29.0,1528.0,701.0,479.0,165.0,2201.0,1798.0,23.5,52.0,1.4833
3.7,1316.0,-200.0,20.0,1298.0,510.0,562.0,172.0,1888.0,1584.0,26.8,42.7,1.4864
3.3,1269.0,-200.0,18.3,1247.0,415.0,597.0,180.0,1813.0,1441.0,29.1,36.7,1.4543
2.5,1152.0,-200.0,13.4,1099.0,243.0,674.0,130.0,1631.0,1093.0,30.8,32.0,1.4014
2.6,1138.0,-200.0,14.0,1117.0,267.0,657.0,120.0,1646.0,1019.0,27.9,37.0,1.372
2.2,1132.0,-200.0,12.1,1052.0,233.0,680.0,117.0,1609.0,944.0,28.5,37.3,1.4291
2.6,1186.0,-200.0,15.3,1159.0,295.0,640.0,141.0,1701.0,1046.0,30.2,32.9,1.3865
2.9,1228.0,-200.0,16.1,1184.0,309.0,657.0,151.0,1724.0,1089.0,32.9,27.7,1.3622
5.0,1424.0,-200.0,27.3,1486.0,506.0,523.0,218.0,2084.0,1537.0,32.2,28.8,1.3624
5.1,1427.0,-200.0,26.2,1458.0,479.0,507.0,213.0,2049.0,1566.0,28.8,39.0,1.5203
5.2,1387.0,-200.0,26.7,1473.0,460.0,508.0,194.0,2065.0,1510.0,26.7,43.3,1.4881
3.8,1284.0,-200.0,18.3,1249.0,363.0,582.0,167.0,1842.0,1300.0,24.6,54.0,1.6461
2.2,1110.0,-200.0,11.9,1045.0,213.0,688.0,115.0,1638.0,1058.0,23.4,59.9,1.6992
2.1,1110.0,-200.0,11.5,1032.0,183.0,702.0,98.0,1650.0,1002.0,22.5,62.6,1.6883
1.8,1077.0,-200.0,9.6,964.0,163.0,749.0,93.0,1571.0,923.0,22.9,62.0,1.7127
1.6,1037.0,-200.0,8.0,898.0,152.0,793.0,87.0,1539.0,836.0,22.2,64.9,1.719
1.4,1002.0,-200.0,6.9,854.0,104.0,818.0,71.0,1513.0,779.0,21.4,68.5,1.7261
0.8,865.0,-200.0,3.7,694.0,61.0,989.0,49.0,1385.0,678.0,22.2,63.0,1.6673
0.5,824.0,-200.0,2.4,615.0,-200.0,1131.0,-200.0,1336.0,601.0,22.4,59.9,1.6069
